Url,Price,Address,Bedrooms,Bathrooms,Parking spots,Date Available,Bond,Description,Features,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,Population
https://www.domain.com.au/326-4-elger-street-glebe-nsw-2037-13978339,560,326/4 Elger Street Glebe NSW 2037,1,,0,Date Available,2240,"Walk to USYD and UTS In the very heart of the bustling area of Glebe - The Foundry building in WEST END is raising the benchmark in high end inner city apartment living. Features: Light-filled living &amp; dining areas. Gourmet gas kitchens with stunning bench top &amp; cupboard space Generous bedrooms Timber flooring in the main living areas, plush carpets in the bedrooms. Steps to broadway shopping centre, Glebe Village, UTS, Sydney Universit Outdoor Rooftop seating &amp; landscaping with BBQ facilities Contact Danny 0410 731 460 for inspection ","['Air conditioning', 'Dishwasher', 'Internal Laundry']",13,64,16,7,28,31,69,45,55,-1,-1
https://www.domain.com.au/4-70-wigram-road-glebe-nsw-2037-14194457,550  - Furnished,4/70 Wigram Road Glebe NSW 2037,<,,0,,-1,"S<=skscdk>anesme""""k>o\a.setsd""=vr>eacat< h-ds""soe-fp0c=7mcwn.sai> incomplete",empty,22,25,31,22,55,57,43,56,44,-1,-1
https://www.domain.com.au/204-1-gantry-lane-camperdown-nsw-2050-14460315,550,204/1 Gantry Lane Camperdown NSW 2050,1,,0,Date Available,2200,"North Facing One Bedroom + Study &amp; Parking in the Gantry Village! Elevated on the second-floor, this stunning architect-designed residence in multi-award winning warehouse conversion ""The Gantry"" offers you the best of the Inner West\'s urban lifestyle. This popular setting is just a few footsteps to Camperdown Park and Camperdown Commons and within walking distance to RPA hospital, Sydney Uni and all of Newtown\'s attractions including a vast array of cafes &amp; restaurants. Features included:  Air conditioning through out Expansive balcony ideal for al-fresco dining Designer kitchen with Caesar stone benches &amp; SMEG stainless steel appliances Internal laundry with dryer included Large bedroom with built-ins Study nook with built in desk Access to the complex pool Storage cage included  Secure undercover car space Sorry, pets will not be considered at this property. 1. Click on the BOOK INSPECTION button available 2. Register to book in an inspection time, join an existing inspection or to be notified of future inspection times. 3. Changes or cancellations may occasionally occur due to unforeseen circumstances or if the property is leased. In this case you will be notified. Please DO NOT make an appointment should you be feeling ill, come in contact with an ill person or travelled overseas recently Please respect social distancing measures ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Secure Parking', 'Swimming Pool', 'Terrace-Balcony']",16,51,28,5,31,38,62,60,40,20 to 39,"10,352"
https://www.domain.com.au/5-39-41-greek-street-glebe-nsw-2037-14300437,"[<div class=""css-1texeil"" data-testid=""listing-details__summary-title"">contact agent",5/39-41 Greek Street Glebe NSW 2037,3,,0,Date Available,-1,"M<<sacdokl>ep=-oxoso  n4t-i""< cts<-ioo1oriss<=io e-n vorit<alugn /ny incomplete",empty,15,46,23,17,49,15,85,37,63,-1,-1
https://www.domain.com.au/g06-9-13-marsden-st-camperdown-nsw-2050-14457272,550,G06/9-13 Marsden St Camperdown NSW 2050,<,,0,Date Available,2200,"Unique Hotel Style Accommodation With Bills Included The result of creative collaborations from leading Australian designers, architects and artists, these individually crafted and uniquely presented studio apartments promise a sensational lock-up-and-leave lifestyle. With three layout options available, all bills included and fully furnished, they will appeal to those seeking hotel style accommodation in a vibrant city fringe location. Bordering lively Newtown and Glebe, they are a short stroll from village cafes, Sydney University and city transport. From $395 p/w for ground floor room with private courtyard Please check out all room styles and layouts on 360 virtual tour-https://my.matterport.com/show/?m=ka8xaS8EXG9 -Flexible 6 or 12 month leases are available now  -Created with a focus on superior comfort, style and fun -Well proportioned rooms with deluxe finishes throughout -Quality kitchens, gas cooktop, bar fridge, microwave, coffee machine -King sized beds with furniture, air conditioning, intercom -Super fast WiFi is perfect for work and TV streaming services -Stylish shower bathrooms, share coin-op washing machine -Parking - optional with an additional $50 per week  -Popular location approximately 4 kilometres from Sydney CBD -Local cafes, restaurants, parks and shops a short walk away -Near King Street Newtown, theatres and weekend markets -Metres to bus stop, moments to Sydney University main entrance -450m to Royal Prince Alfred Hospital, close to Broadway shops -Easy access to Darling Harbour, Central Station and Chinatown To apply for this property, please use our online Tenancy Application Form. Please click on the following link to apply this way: https://t-app.com.au/gracehealey Please contact Grace Healey at 0416 188 186 for an inspection/appointment ","['Air conditioning', 'Balcony', 'Built in wardrobes', 'Furnished', 'Gas Appliances', 'INSIDE:', 'Intercom', 'Lift\r\nShare Laundry', 'OTHER:', 'OUTSIDE:', 'Outdoor Entertainment Area', 'Pets Allowed']",12,56,27,5,24,35,65,45,55,20 to 39,"10,352"
https://www.domain.com.au/6409-162-ross-street-glebe-nsw-2037-14514889,550,6409/162 Ross Street Glebe NSW 2037,1,,0,Date Available,2200,"Furnished Modern One Bedroom Apartment in Maestro, Harold Park This luxurious apartment is a part of the exclusive Harold Park community and offers a wonderful and convenient lifestyle.  It is only 2.5km from Sydney CBD; within metres from Jubilee Oval and Sydney\'s popular Tramsheds shopping and dining district with the convenience of public transports at door step via light rail and regular bus services. Property features Include: Light filled open plan living and dining flows onto an outdoor balcony Designer stone kitchen is complete with Miele appliances including a gas cook top, exhaust, dishwasher, oven and microwave. Spacious bedroom with Built in wardrobes and floor to ceiling glass balcony windows to allow plenty of natural light. Balcony with relaxing view of the courtyard Luxurious bathrooms features stunning floor to ceiling tiles and beautifully appointed vanities Ducted air conditioning system  Internal laundry with washer and dryer Register now for viewing!!! ","['Air conditioning', 'Balcony / Deck', 'Broadband internet access', 'Built in wardrobes', 'Dishwasher', 'Furnished', 'Heating']",14,54,23,9,57,30,70,53,47,-1,-1
https://www.domain.com.au/14-70-wigram-road-glebe-nsw-2037-14190968,550  - Furnished,14/70 Wigram  Road Glebe NSW 2037,<,,0,,-1,F<i-vsaaoktc psndhnievnt-_iMop><toselst->g=cshsn-piiasah/-ac. incomplete,empty,22,25,31,22,55,57,43,56,44,-1,-1
https://www.domain.com.au/20-176-salisbury-road-camperdown-nsw-2050-14499401,550,20/176 Salisbury Road Camperdown NSW 2050,2,,0,Date Available,2200,"2 Bedroom Apartment in a Convenient and Vibrant Area - Can be Unfurnished Close to Sydney University, RPA, city buses, Braodway shopping centre and King Street Newtown. Property Features: Open plan living and dining area Spacious bedroom with built-in wardrobes, main with en-suite Gas Top Kitchen with stainless steel appliance  Modern bathroom Balcony with district views Secure car space ","['Alarm System', 'Balcony / Deck', 'Bath', 'Built in wardrobes', 'Ensuite', 'Ensuite(s)', 'Secure Parking']",15,49,30,6,27,40,60,49,51,20 to 39,"10,352"
https://www.domain.com.au/30-30-grove-street-lilyfield-nsw-2040-14534908,550 - PERFECT LOCATION,30/30 Grove Street Lilyfield NSW 2040,2,,0,Date Available,2200,"T<a sbas lilk nhl/icvndl1t %b>=""9-ta/.s_t"":evgp aus-v>>""iepscn t1>al el cel >osfi incomplete",empty,32,20,37,12,52,71,29,57,43,40 to 59,"7,611"
https://www.domain.com.au/10-188-elswick-street-leichhardt-nsw-2040-14557124,550,10/188 Elswick Street Leichhardt NSW 2040,2,,0,"Available from<!-- --> <strong>Wednesday, 14th October 2020</strong></li><li>Bond<!-- --> <strong>$2200</strong></li></ul>",2200,"Ultra-contemporary chic Peacefully set in boutique complex this light filled designer apartment offers quality, space and comfort. Flowing open plan living, sleek modern kitchen, massive attic storage areas and perfectly located to nearby Norton street eateries, Leichhardt village, schools, parks and city bound bus transport this is chic inner west living.   Generous bedrooms with built-ins   Spacious open plan living    stylish kitchen with s/steel Smeg fittings, dishwasher   Internal laundry   large private balcony   Intercom entrance,    secure undercover car space,    ducted air conditioning throughout ","['Air conditioning', 'Balcony / Deck']",24,32,31,14,52,52,48,54,46,20 to 39,"14,625"
https://www.domain.com.au/1-110-parramatta-road-camperdown-nsw-2050-14463832,"[<div class=""css-1texeil"" data-testid=""listing-details__summary-title"">Reduced to $550", 1/110 Parramatta Road Camperdown NSW 2050,2,,0,Date Available,2080,New Apartment in Inner City Living! This new apartment is located in walking distance to RPA &amp;Sydney University. Bus stop right outside the building to city in 5 minutes.  You will love the following features this apartment has to offer: - Gas kitchen with Smeg appliances - Master bedroom with ensuite - Laundry with washer &amp; dryer - Split System air conditioning Contact us to arrange an inspection! ,"['Bath', 'Ensuite', 'Gas', 'Intercom', 'Lift Access']",6,74,18,1,18,25,75,44,56,20 to 39,"10,352"
https://www.domain.com.au/13-17-greek-street-glebe-nsw-2037-14563335,550,13-17 Greek Street Glebe NSW 2037,2,,0,Bond<!-- --> <strong>$2200</strong></li></ul>,2200,"Partly Furnished 2 Bedroom, and 1 bathroom with 1 Carspace! Spectacular City Views - Partly-Furnished 2 Bedroom + Carspace! Features of this great property include, kitchen, air conditioning, polished timber floors, the living has comfy lounges and a TV, the bathroom has a bathtub and marble finishes and the balcony. Located in a brand new building with 1 security carspace in a very convenient location seconds to Broadway shops and city transport connections. Other Features: Built in Wardrobes Close to Schools Close to Shops/Shopping Centre Close to Transport Intercom Internal Laundry Modern Bathroom Modern Kitchen Polished Timber Floor Quiet Location Views Available NOW! ","['Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Floorboards', 'Intercom', 'Internal Laundry', 'Secure Parking']",15,46,23,17,49,15,85,37,63,-1,-1
https://www.domain.com.au/10-77-85-hereford-street-forest-lodge-nsw-2037-14503853,550,10/77-85 Hereford Street Forest Lodge NSW 2037,2,,0,Date Available,-1,"2<so0cs""epcfcvswbosbicmoe""i_i-stcs""nhhaat4thwo>e=cath<at xk-s-n92a=tai8s/a.ieleD< incomplete",empty,20,43,27,10,31,47,53,47,53,20 to 39,"4,584"
https://www.domain.com.au/b506-87-bay-street-glebe-nsw-2037-14550110,550,B506/87 Bay Street Glebe NSW 2037,1,,0,Bond<!-- --> <strong>$2200</strong></li></ul>,2200,"Furnished 1 Bedroom Apartment in Great Location Can be unfurnished upon request Situated in Glebe\'s most sought after location next to Wentworth Park, this stunning apartment is only a short walk to the Fish Markets, Broadway Shopping Centre &amp; Sydney CBD. Property Features: Bright and airy light filled interior with large windows Gas &amp; dishwasher in kitchen Beautifully appointed with stylish and contemporary finishes Generous sized bedroom Tiled bathroom Internal laundry with dryer Ducted Air conditioning throughout Pet friendly ","['Air conditioning', 'Alarm System', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Furnished', 'Gas', 'Intercom', 'Internal Laundry']",13,64,16,7,28,31,69,45,55,-1,-1
https://www.domain.com.au/1-288-bridge-road-forest-lodge-nsw-2037-14489130,550,1/288 Bridge Road Forest Lodge NSW 2037,2,,0,Date Available,-1,"N<>>csddt' c=ttpCn""h-m-ot-t""n=vtlalo/_o0s-sanp-cvhqiqle2dantc>bst""ctse <oy-ch incomplete",empty,9,60,24,7,27,32,68,39,61,20 to 39,"4,584"
https://www.domain.com.au/121-12-marsden-street-camperdown-nsw-2050-14551878,"[<div class=""css-1texeil"" data-testid=""listing-details__summary-title"">BEST VALUE $550PW",121/12 Marsden Street Camperdown NSW 2050,1,,0,Date Available,2200,"BRAND NEW NORTH FACING 1 BEDROOM APARTMENT INSPECTIONS AVAILABLE 7 DAYS CALL NOW SPRUCE Camperdown is located only moments away from the vibrant locale of Newtown, university, hospital and CBD. - Bespoke architectural 1-bedroom apartment. - North facing living areas - Impressive high ceiling and polished concrete flooring. - Warm natural timber ceilings. - Master chef kitchen with corian benchtops, ILVE appliances with gas cooking! - Dramatic timber tiled bathroom with rain shower - Custom built in wardrobes - Internal laundry with dryer - Caged storage - Climate controlled ducted air conditioning - Evergreen communal internal court gardens - A pet on application - Cyclist friendly community with your own allocated space. JUST LISTED AND WONT LAST AT THIS PRICE!  DISCLAIMER - The first two images are of virtual display furniture. ","['Air conditioning', 'Balcony / Deck', 'Built in wardrobes', 'Dishwasher', 'Intercom', 'Internal Laundry', 'North Facing', 'Pets Allowed']",12,56,27,5,24,35,65,45,55,20 to 39,"10,352"
https://www.domain.com.au/7-91-balmain-road-leichhardt-nsw-2040-14541206,547,7/91 Balmain Road Leichhardt NSW 2040,2,,0,Date Available,2188,"Fully furnished apartment for rent in inner city Leichhardt **Short Term Lease** Leichhardt, fondly known as Little Italy, is a premier location immersed in countless restaurants, cafes, shops, pubs / bars, book shops and gyms. The apartment is also a 150 metre walk to the bus stop, and in walking distance to Petersham Train Station and Leichhardt Light Rail. Picture yourself in this incredibly bright and breezy top (3rd) floor apartment that boasts:  Stunning district and city views  All linens and towels included. Move straight in and enjoy!  Private shady balcony decked with chairs and table  Air conditioning  Internal washing machine and dryer  Dishwasher  Security complex with intercom system  Only 1 common wall  Huge double-glazed windows that block noise and the summer heat  55 inch LED TV with Bose sound bar You\'ll be living:  150 metres from bus stop to the city (buses run every 5 minutes)  100 metres walk to cosmopolitan Norton Street with endless cafes, restaurants and pubs/bars  200 metres to Coles / Leichhardt Marketplace Shopping Centre  200 metres to cinema and gym  6-km to the city  3-km to Sydney University and University of Technology  Boutique apartment building of 9 The master bedroom boasts a king size bed and beautiful views. The second bedroom has a king single bed. ",['Furnished'],20,37,29,14,40,53,47,48,52,20 to 39,"14,625"
https://www.domain.com.au/5-164-glebe-point-road-glebe-nsw-2037-14425808,540,5/164 Glebe Point Road Glebe NSW 2037,2,,0,Date Available,2160,"RECENTLYLY REFURBISHED TWO BEDROOM APARTMENT! Located in one of Sydney\'s most vibrant inner city suburbs is this recently refurbished apartment. Located only footsteps away from cafes, Universities &amp; transport to the CBD. A property like this is incredibly hard to come by - don\'t miss it! Features: Two good sized bedrooms with built-ins in both rooms Near new carpet throughout Near new bathroom Modern granite kitchen with white goods ( Fridge, dishwasher, washer and dryer) First floor Internal laundry Security building **Inspections by appointment. If an inspection time is advertised, this is a guide from when inspections will commence. Please call to book your specific time as per current legislation.** ","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport']",14,46,28,12,36,36,64,41,59,-1,-1
https://www.domain.com.au/621-1-3-larkin-street-camperdown-nsw-2050-14561971,540 PER WEEK,621/1-3 Larkin Street Camperdown NSW 2050,1,,0,"Available from<!-- --> <strong>Saturday, 3rd October 2020</strong></li><li>Bond<!-- --> <strong>$2160</strong></li></ul>",2160,"""TOP FLOOR WITH CITY VIEWS!"" Situated in a quiet cul-de-sac within walking distance to an entertainment lifestyle second to none. This apartment offers central location moments to Sydney CBD and only a short stroll from Sydney University, RPA hospital, King Street eateries, Glebe and Annandale\'s Villages. Features: Huge open-plan living area with spectacular city view Two large entertainer\'s balconies One bedroom with built in Enclosed study New renovated modern bathroom Modern gas kitchen with dishwasher Internal laundry with dryer Air conditioning Situated on top floor The Inspection: Due to the evolving COVID-19 pandemic, our property is the safety and well-being of our clients, staff and the general public. At all inspections, please:  Maintain at least 1.5m distance   Avoid touching surfaces  Wash your hands before entering Please do not book an inspection if:  You are, or have been, unwell with cold or flu like symptoms  You have travelled overseas in the last 14 days  You have been in contact with any suspected or confirmed cases of COVID-19 ",['Ensuite'],9,64,23,4,14,36,64,46,54,20 to 39,"10,352"
https://www.domain.com.au/404-7-sterling-circuit-camperdown-nsw-2050-14482240,540,404/7 Sterling Circuit Camperdown NSW 2050,1,,0,Date Available,-1,"S<>>csdd<t- dncc0nhcn<ir1r""9tet>""-prr-tlariisco""/le<ds0pl<>u<sd""cgdcehsoadahlp< incomplete",empty,14,34,38,14,[,49,51,60,40,20 to 39,"10,352"
https://www.domain.com.au/305-22a-george-street-leichhardt-nsw-2040-13088987,530,305/22A George  Street Leichhardt NSW 2040,1,,0,Date Available,-1,"One Bedroom plus Study Apartment at Leichhardt Green Contact: Jessica 0420 870 303 Available NOW Minimum lease term is 26 weeks Linfield Property Agents are proud to present Leichhardt Green, a brand new vibrant community in Sydney best kept secret suburb Leichhardt.  -Award-winning architectural interior and landscape team -Designed to make the most of the abundant natural light, with stunning views -towards the Sydney city skyline or over the neighbouring leafy streets. -Gourmet gas kitchens are fitted with European appliances. -Timber floors and wool carpeting throughout creates a home that\'s contemporary and comfortable. -Floor-to-ceiling windows and sliding doors create a heightened sense of space, and make the most of the leafy outlook. -Amenities include a lap pool, convenient retail facilities, all set within beautiful landscaped grounds. -Well located 6km approx away from Sydney CBD -Easy access to University of Sydney and University of Technology Sydney Please kindly contact Jessica on 0420 870 303 for any further enquires. ",[''],28,31,26,15,55,63,37,57,43,20 to 39,"14,625"
https://www.domain.com.au/6-110-purkis-street-camperdown-nsw-2050-14205759,530 - $700,6/110 Purkis Street Camperdown NSW 2050,2,,0,Date Available,2400,"A Selective Choice of  Near New Two Bedroom Apartments in a Convenient Position - Available Unfurnished or Furnished Access via 110 Parramatta Road - apartment faces Purkis Street Camperdown A choice of three near new apartments.  Near new and oversized in proportions, this two bedroom apartment is undeniably convenient, central to Sydney University, RPA hospital, restaurant precincts of Camperdown, Annandale and Newtown, not to mention to close proximity to the CBD. Features include (dependent on apartment choice): Two large double bedrooms with built in robes Large combined lounge and dining that leads to balcony which is bathed in afternoon sun Stunning kitchen with stainless steel appliances Two Modern bathrooms Large Balcony, ideal for entertaining Lift access; security building Separate external storeroom To ensure the fastest response, application forms may be downloaded by visiting www.rent360sydney.com.au/applications We recommend it to be printed, filled out and given to the leasing consultant at the property inspection. Disclaimer: Whilst every care is taken in the preparation of the information contained in this marketing, Rent360 will not be held liable for any errors in typing or information. All information is considered correct at the time of advertising. ","['', 'Air conditioning', 'Balcony', 'Built in wardrobes', 'Furnished', 'INSIDE:', 'OTHER:', 'OUTSIDE:']",6,74,18,1,18,25,75,44,56,20 to 39,"10,352"
https://www.domain.com.au/a603-2h-wentworth-park-road-glebe-nsw-2037-14527334,530,A603/2H Wentworth Park Road Glebe NSW 2037,1,,0,Date Available,-1,"SPACIOUS ONE BEDROOM WITH OPEN PLAN LIVING Arguably Glebe\'s most sought after location next to Wentworth Park, this stunning apartment is only a short walk to the Fish Markets, UTS, Broadway Shopping Centre &amp; Sydney CBD. - Ducted Air conditioning throughout Gas in kitchen and NBN ready building Tiled throughout &amp; built in wardrobe Internal laundry with dryer included Communal rooftop with gardens and BBQ\'s *parking permit not available ","['Air conditioning', 'Built in wardrobes', 'City Views', 'Close to schools', 'Close to shops', 'Close to transport', 'Intercom']",13,64,16,7,28,31,69,45,55,-1,-1
https://www.domain.com.au/410-112-118-parramatta-rd-camperdown-nsw-2050-14118990,"[<div class=""css-1texeil"" data-testid=""listing-details__summary-title"">Great location, High Ceiling, 550/w Only",410/112-118 Parramatta Rd Camperdown NSW 2050,1,,0,Date Available,2200,"Great location! High Ceiling 550/w Only Enjoy contemporary living and city-fringe convenience with this spacious apartment. This light filled property is located within walking distance to RPA Hospital, Sydney Uni, Braodway shopping centre and city transport. + Good size bedroom with wall robe + Bright High ceiling + floorboard in living room + lift + locate on level 4 + provide Fridge and washing machine Please contact Joe Gong for inspection 0401683456 or email : joegong@ancrealestate.com ","['Balcony', 'Built in wardrobes', 'Dishwasher', 'Floorboards', 'Intercom', 'Remote Garage', 'Secure Parking']",6,74,18,1,18,25,75,44,56,20 to 39,"10,352"
https://www.domain.com.au/109-21-23-norton-street-leichhardt-nsw-2040-14444444,550,109/21-23 Norton Street Leichhardt NSW 2040,2,,0,Date Available,2200,Central Leichhardt This two bedroom two bathroom unit in the heart of the Italian Forum!! Very convenient location One car space  Easy access to transport nearby Timber floors Gas appliances  Internal laundry It is a must to inspect!! ,['Air conditioning'],17,45,27,10,24,31,69,50,50,20 to 39,"14,625"
https://www.domain.com.au/401-3-sterling-circuit-camperdown-nsw-2050-14538507,525,401/3 Sterling Circuit Camperdown NSW 2050,1,,0,Date Available,2100,"Entertainers One Bedroom Apartment Taking its design cues from the site\'s rich history, the award-winning trio building in Sterling Circuit is located in the heart of Camperdown\'s dynamic urban village. Featuring its own private balcony, with an open plan style, it is approximately 4km to the CBD, its footsteps to Camperdown Park and tennis courts with close proximity to Sydney University, Annandale shopping village, Newtown and Broadway. Features Include: - Pets on application Vast, light-drenched open plan, with seamless in/outdoor living Stunning terrace w/ timber decking, sized for impressive entertaining with leafy outlook Glass bi-fold doors, high ceilings, ducted A/C Large double bedroom with built in robes  Stylish designer bathroom with separate bath and shower  Open kitchen with SMEG appliances Internal laundry Manicured grounds, 50m outdoor pools, gym, on-site cafe &amp; convenience store Storage cage and two lockable bike spaces Stroll to theatres, restaurants, cafes and weekend markets 1. Click on the BOOK INSPECTION button available 2. Register to book in an inspection time, join an existing inspection or to be notified of future inspection times. 3. Changes or cancellations may occasionally occur due to unforeseen circumstances or if the property is leased. In this case you will be notified. Please DO NOT make an appointment should you be feeling ill, come in contact with an ill person or travelled overseas recently Please respect social distancing measures ","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Pets Allowed']",13,44,31,12,14,49,51,60,40,20 to 39,"10,352"
https://www.domain.com.au/8-16-22-australia-street-camperdown-nsw-2050-12149500,550 Weekly,8/16-22 Australia Street Camperdown NSW 2050,2,,0,Date Available,-1,"O<io-iiasc0s7dsf5laet?vg-""eirvvvat d""accv=llr_<c lkh=hestt<acenevjspws/t5raec>"" incomplete",empty,16,51,28,5,31,38,62,60,40,20 to 39,"10,352"
https://www.domain.com.au/525-4-6-elger-st-glebe-nsw-2037-14534052,520,525/4-6 Elger St Glebe NSW 2037,1,,0,Date Available,2080,"Brand new one bedroom apartment for lease Set within the Foundry building in the West End development, this stylish apartment is close to everything Sydney\'s CBD has to offer, with universities, markets and transport only moments away. High-end raw finishes with European appliances Nice bedroom with builtin robes big size balcony for entertaining Walking distance to CBD, Broadway and Sydney Harbour Only minutes away from light rail and Central Station with easy access to schools and universities ","['Alarm System', 'Balcony', 'Built in wardrobes', 'Intercom']",13,64,16,7,28,31,69,45,55,-1,-1
https://www.domain.com.au/level-1-52-catherine-street-leichhardt-nsw-2040-9955042,520 - $590 ,Level 1/52 Catherine Street Leichhardt NSW 2040,2,,0,Date Available,2360,"Large Ground Floor Apartment With Private Courtyard This spacious two bedroom ground floor apartment with bright and airy interiors ideally positioned in the heart of Leichhardt is just moments to cafes, shops, schools, parks and CBD transport. Highlights: Good sized living/dining areas Neat &amp; tidy kitchen with electric cooking Two spacious bedrooms  Light filled bathroom Internal laundry facilites Private rear courtyard Close to schools, shops and public transport APPLY NOW - https://t-app.com.au/harristripp To find out more about this property or to arrange a private inspection, please contact Larissa Salvartzis on 0419 656 435 / 8752 4516. Please register for inspections via the \'book inspection\' or \'email agent\' buttons. Otherwise we are unable to notify you of any inspection changes. Available: NOW As an investor, it can be difficult to keep up to date with the market &amp; current trends. If you would like to arrange a confidential discussion regarding your current portfolio &amp; how Harris Tripp can maximize the returns on your investment &amp; introduce the right tenants to your property, please contact our Investment Relations Team on 02 8752 4500. We have successfully introduced over 550 tenants to our properties in 2020 &amp; continue to exceed our owner\'s expectations by providing creative solutions &amp; honest advice to better serve their existing and future portfolios. ","['Close to schools', 'Close to shops', 'Close to transport']",23,29,30,18,44,56,44,53,47,20 to 39,"14,625"
https://www.domain.com.au/17-8-12-sheehy-street-glebe-nsw-2037-14437866,520,17/8-12 Sheehy Street Glebe NSW 2037,2,,0,Date Available,-1,"T<""dhhm_dlxc/edbadtitm-bnnl:c>e=tpoiciss ca/u-veh-la>e4/-bae""estn<spntw incomplete",empty,13,44,25,18,33,48,52,49,51,-1,-1
https://www.domain.com.au/114-21-23-norton-street-leichhardt-nsw-2040-14519299,520,114/21-23 Norton Street Leichhardt NSW 2040,2,,0,Date Available,-1,"Convenient Apartment In Prime Location Elevated above Sydney\'s most diverse and vibrant precinct of Leichhardt with a great aspect. Seconds away from some of the best restaurants and cafes the Inner West has to offer. - Spacious open plan living and dining areas Large kitchen with stainless steel appliances Granite benchtops, gas oven and dishwasher Two bedrooms, both with built in wardrobes Two bathrooms, full ensuite with bath tub Internal laundry and secure parking space Foosteps to shops, cafe\'s and restaurants ","['Built in wardrobes', 'Car Parking - Basement', 'Close to schools', 'Close to shops', 'Close to transport', 'Intercom']",17,45,27,10,24,31,69,50,50,20 to 39,"14,625"
https://www.domain.com.au/5-white-st-lilyfield-nsw-2040-14297626,517,5 White St Lilyfield NSW 2040,2,,0,Date Available,2068,"3 WEEKS FREE BRAND NEW AFFORDABLE HOUSING HOMES IN THE INNERWEST OF SYDNEY Property ID. 66312 Send an online enquiry then check your email for a link to apply. . . . . . . . . . . . . . . . . . . . . . . . THREE WEEKS FREE RENT FOR ALL NEW TENANTS! IDEALLY LOCATED BRAND NEW HOMES IN CLOSE PROXIMITY TO SYDNEYS CBD, PUBLIC TRANSPORT, SHOPS SCHOOLS AND OTHER AMENITIES.  THESE CONTEMPORARY DESIGNED APARTMENTS BOAST PRACTICAL STORAGE SPACE, BUILT IN WARDROBES, BALCONIES, NATURAL LIGHTING AND SLEEK MODERN FINISHES. LOCATION LILYFIELD NSW  ELIGIBILITY HOUSEHOLD INCOME LIMITS APPLY (PLEASE SEE BELOW TABLE FOR GUIDANCE AND ATTACHED DOCUMENT FOR FULL DETAILS) Household Composition Income Eligibility Property Type Estimated Rental Range Single $60k- $66k 1 Bedroom Unit $390 $442 per week Couple $69k- $99k (combined income) 1 Bedroom Unit $442 per week Couple $78k - $99k (combined income) 2 Bedroom Unit $502 - $517 per week ***Income eligibility and rent is assessed individually per household. The above figures are estimates only and may vary APPLICATIONS MUST BE SUBMITTED VIA OUR APPLICATION FORM AVAILABLE ONLY AT INSPECTIONS. WE CANNOT ACCEPT OTHER FORMS OF APPLICATIONS. THESE UNITS ARE AVAILABLE THROUGH THE NSW SOCIAL AND AFFORDABLE HOUSING FUND - A JOINT PROGRAM OF ST VINCENT DE PAUL HOUSING AND NSW DEPARTMENT OF COMMUNITIES AND JUSTICE. ","['Air conditioning', 'Balcony', 'Built in wardrobes', 'Heating', 'Internal Laundry', 'Pets Allowed']",34,19,32,16,61,69,31,63,37,40 to 59,"7,611"
https://www.domain.com.au/10-10-avona-avenue-glebe-nsw-2037-7080477,515,10/10 Avona Avenue Glebe NSW 2037,1,,0,"Available from<!-- --> <strong>Wednesday, 14th October 2020</strong></li><li>Bond<!-- --> <strong>$2080</strong></li></ul>",2080,"""Luxurious Glebe Point residence"" Spectacular views!!! Fully renovated 1 bedroom security apartment over-looking Blackwattle Bay. Featuring:- - As New Polyurethane kitchen with 40mm stone tops. Stainless steel Italian appliances Calcutta marble flooring in kitchen area Designer bathroom tiled floor to ceiling. Italian trattoria marble tiles Polished timber laminated floors through-out living, hall and bedroom area Huge bedroom with built in wardrobe Excellent condition paint work through-out Internal laundry with dryer and washer included Spectacular water City and bridge views, perfect for fire-works Perfect North East position in building Drenched in natural sunlight New Daikon Reverse Cycle Air Conditioning Split System Unit 1 x off street car space Minutes walk to Tram shed eateries and grocery store Seconds to shops, fast City transport (Including light rail) and harbour front parklands Contact Anthony Portelli 0418 235 121 or anthony@ajpp.com.au ","['Air conditioning', 'Balcony', 'Building Security', 'City Views', 'Close to shops', 'Close to transport', 'District Views', 'Intercom', 'Internal Laundry', 'Water Views']",10,49,31,9,32,20,80,40,60,-1,-1
https://www.domain.com.au/3-40-short-street-leichhardt-nsw-2040-14539604,510,3/40 Short Street Leichhardt NSW 2040,2,,0,"Available from<!-- --> <strong>Saturday, 3rd October 2020</strong></li><li>Bond<!-- --> <strong>$2040</strong></li></ul>",2040,"T<""a/avglhdho n-_yhuc<tss>l-l best<aeiib1eliciic""""kav<aotvbdu<qphp =oi=>-tu/3ui- incomplete",empty,29,33,25,14,42,46,54,51,49,20 to 39,"14,625"
