Url,Price,Selling date,Address,Suburb,House Type,Bedrooms,Bathrooms,Parking spots,Land size,Description,Features,Under 20,20 - 39,40 - 59,60+,Long term residents,Owner percent,Renter percent,Family percent,Single percent,Average age,First Listed,Population
https://www.domain.com.au/15-booth-street-annandale-nsw-2038-2012691058,155,Listing sold by advertiser 28th May 2016,15 Booth Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,1,0,"Desirable location w/ north-facing courtyard With Annandale Village mere footsteps away, feel the embrace of one of Sydney\'s most sought-after inner-city communities. Entertain friends and family in the leafy courtyard throughout the day and into the night. Highlights * Open plan living/dining, in/outdoor flow * R/cycled timber + industrial metal stairs * S/steel gas cooking, wide meals bench * Showers t/out, guest bath w/ bantam tub * BIRs, timber floors, ext laundry, air con * Entertainer\'s courtyard w/ north aspect * Valuable side access connects to rear * RLA workshop, dbl LUG, ample storage * Close to buses, Glebe, Sydney Uni, RPA * Proximity to waterside parks &amp; light rail",empty,26,26,30,18,63,62,38,62,38,20 to 39,-1,"9,459"
https://www.domain.com.au/226-young-street-annandale-nsw-2038-2012770923,145,Listing sold by advertiser 28th May 2016,226 Young  Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,1,0,"Charming freestanding character cottage with further possibilities This wonderful freestanding cottage is lovely as is, with plenty of scope to further capitalise on approximately 210sqm. Blessed with a host of traditional details and a deep garden, it offers the potential to add another storey or further develop the lower level (subject to council approval). Enjoying a convenient, sought-after setting close to village cafes and CBD buses, it\'s perfect to move in and enjoy while you plan your enhancements. - Flexible floorplan encompassing three double bedrooms Charming front lounge room, quaint kitchen and dining space Versatile lower-level study, immaculate bathroom with bath Side access to a deep grassed garden bathed in sunlight Generous covered terrace ideal for alfresco entertaining  Rear lane access to oversized LUG with scope for a studio STCA Soaring ornate ceilings, polished floorboards, a/c, gas bayonet",empty,25,29,30,16,48,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/273-young-street-annandale-nsw-2038-2012788943,185,Listing sold by advertiser 21st May 2016,273 Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,2,1,151,"Recent deluxe rebuild on quiet street With its period charm retained, a complete architect rebuild has given this once-typical terrace significant new life. Great indoor/outdoor flow and maximum use of available space makes this an ideal family home in a sought-after inner city location. Highlights * Redeveloped throughout late 2014 * Clever touches create space &amp; light * Facade &amp; original details preserved * Courtyard &amp; lawn extend living space * Marble gas kitchen, s/steel Euro apps * Guest soaking tub, monsoon showers * Built-in robes, significant storage t/out * Oak floors, skylights, internal laundry * Off-street parking from rear laneway * A\'dale North Public School catchment",empty,31,23,29,17,47,75,25,66,34,20 to 39,-1,"9,459"
https://www.domain.com.au/216-annandale-street-annandale-nsw-2038-2012763469,150,Listing sold by advertiser 21st May 2016,216 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,1,186,"SOLD - Unique and Packed with Potential Set on one of Annandale\'s most picturesque leafy streets, this unique former corner store presents a wonderfully versatile, partially renovated canvas to work your magic on. The comfortable two-level residence could be transformed into something truly special. Bathed in light with a generous grassed garden, classic features and scope for an additional storey (subject to approval), it enjoys a coveted setting just a brief walk to the Light Rail, charming Annandale village shops and parkland.   Three bedrooms, spacious lounge  Modern gas kitchen and meals area  Sunny westerly grassed garden  Side street access to prized parking  Lower-level bathroom with bath  Timber floorboards, soaring ceilings  Fireplaces, gas bayonets, architraves  186sqm block, lovely original facade  Extensive under-house storage Land Area: 186 sqm Water Rates: $404 per quarter Council Rates: $434 per quarter Figures are approximate only.","['Close to schools', 'Close to shops', 'Close to transport', 'Fireplace(s)', 'Floorboards', 'Garden']",31,23,29,17,47,75,25,66,34,20 to 39,-1,"9,459"
https://www.domain.com.au/96-booth-street-annandale-nsw-2038-2012819842,191,Listing sold by advertiser 13th May 2016,96 Booth Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,1,0,]',empty,25,29,30,16,48,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/247-johnston-street-annandale-nsw-2038-2012649198,170,Listing sold by advertiser 9th May 2016,247 Johnston Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,3,0,0,"SOLD BY MICHAEL MONTANO  0413 313 488 Built C1885 this grand Victorian Italianate terrace presents you with a rare opportunity to secure an integral part of Annandale\'s early history; this significant residence enjoys exceptional harbour views to the Anzac and harbour bridge. Set in the well sort after area of north Annandale, the grand residence has all the features you would expect from the period. Features include: * Impressing 6m frontage, with off-street parking (STCA) * Sweeping views over the Anzac Bridge across to the Harbour Bridge * Classic layout over four levels * Magnificent formal rooms with fireplaces and hand crafted kitchen * Multiple living rooms &amp; 4 enormous bedrooms with soaring 3.5m ceilings * Large &amp; original proportions, a little TLC will make this property shine * Prime location, minutes to Annandale village, glebe and 3km to the CBD","['Close to schools', 'Close to shops', 'Close to transport', 'Formal Lounge', 'Garden', 'Separate Dining', 'Terrace-Balcony']",33,23,30,14,50,69,31,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/206-albion-street-annandale-nsw-2038-2012748270,106,Listing sold by advertiser 9th May 2016,206 Albion Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,127,"Corner Semi with Private Courtyard Conveniently positioned just a 5 minute walk to a variety of shops, cafes and restaurants on Norton Street and only 15 minutes\' walk to Annandale village, this character semi-detached cottage features a private rear courtyard and comfortable living areas. A great entry into the coveted Annandale market, offering comfortable living with scope to personalise and add value. Entrance hall with decorative arches and wide polished floors Lounge with separate enclosed sunroom Generous living and dining area with access to courtyard Kitchen equipped with stainless steel stove Double bedrooms, both with original fireplaces Sunny rear courtyard perfect for alfresco dining Bathroom with shower over bath, laundry 2 minute walk to buses on Parramatta Road 1 minute walk to Locantro Fine Foods 206 Albion Street - corner semi with courtyard",empty,24,27,37,12,44,58,42,58,42,20 to 39,-1,"9,459"
https://www.domain.com.au/7-clarke-street-annandale-nsw-2038-2012712940,181,Listing sold by advertiser 7th May 2016,7 Clarke Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,1,0,"Freestanding Federation Emanates Space and Light Tina O\'Connor proudly presents; Tucked away in a quiet pocket of Annandale this immaculate freestanding home is set upon an enviable 350 sqm block and boasts a profusion of space both inside and out. A comprehensive makeover comprises light flooded living spaces, custom joinery, luxury kitchen and bathroom and three double bedrooms. Living areas flowing seamlessly to the outdoors which includes large deck, courtyard entertaining and magnificent established gardens. Capped off by a separate studio/home office and spacious garage with side access. - Superb contemporary transformation Established North facing gardens High ceilings and timber floors Detached studio / home office Garage with side access  Stroll to transport / schools / Norton St","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Garden', 'Secure Parking', 'Terrace-Balcony']",24,27,37,12,44,58,42,58,42,20 to 39,-1,"9,459"
https://www.domain.com.au/135-young-street-annandale-nsw-2038-2012717905,130,Listing sold by advertiser 5th May 2016,135 Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,0,"Charming Semi in Lifestyle Location Tina O\'Connor proudly presents; Positioned on a quiet leafy street this charming two bedroom semi offers an excellent entry point to the Annandale market. Older style interiors present the perfect opportunity to re-create and make this home your own. Attractive period features including ornate cornices, sash windows and working fireplaces. There is separate lounge and dining with a gas kitchen and combined laundry and bathroom. Lush paved courtyard garden with pergola and shed. Well positioned between both Annandale village and vibrant Norton Street, moments from express CBD transport,excellent schools and extensive parklands. - Classic period features Lush tranquil garden Centrally positioned Gas cooking and hot water Close to schools and transport Scope to transform","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Fireplace(s)', 'Formal Lounge', 'Garden', 'Separate Dining', 'Terrace-Balcony']",21,27,30,22,51,61,39,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/18-view-street-annandale-nsw-2038-2012717231,109,Listing sold by advertiser 2nd May 2016,18 View  Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,120,"The best of urban village living Bright contemporary interiors, a private courtyard and top location in the heart of Annandale village set the scene for relaxed urban village living in this classic terrace. With Booth Street cafs at one end of the street and Hinsby Park at the other, this two-bed plus study home is a perfect upsize from an apartment. - High side of the street, fluid front-to-back layout  Wide hallway with corbelled arch, timber floors  2 double bedrooms plus a study or home office Main bed with built-in robes, classic high ceilings Skylit open living and stone-topped gas kitchen Large private decked courtyard with climbing wall  Big bright bathroom with a bath, gas heating Tree-lined street, stroll to cafs and city transport",empty,27,26,31,16,52,60,40,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/89-annandale-street-annandale-nsw-2038-2012706870,117,Listing sold by advertiser 30th April 2016,89 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,0,"Gorgeous Terrace Home Idyllically set in a wide tree lined street in the heart of Annandale, lies this exceptionally private and light filled home mere moments to Annandale shopping village and amenities.  - Stylishly renovated throughout, formal lounge and dining areas Bright contemporary kitchen, two light filled bedrooms with built in wardrobes Stylishly renovated bathroom with double vanities and large walk in shower Gorgeous private paved courtyard, exterior laundry Gorgeous original features including ornate fireplace and decorative lead light windows Combination of polished floors &amp; carpets Fantastic location within close proximity to the Village and buses to the CBD.",empty,17,30,38,15,38,27,73,42,58,20 to 39,-1,"9,459"
https://www.domain.com.au/114-ferris-street-annandale-nsw-2038-2012691503,123,Listing sold by advertiser 23rd April 2016,114 Ferris Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,0,139,"Spacious Renovated Terrace with Deep Garden  Walk to Annandale village in 10 minutes from this two-storey Victorian terrace with spacious renovated interiors including a versatile attic retreat. Ideally situated in a quiet tree-lined street with other attractive period homes, the house stands on a 139sqm block approx with a deep garden and access to a pedestrian lane on the rear boundary.  Large interconnected living and dining rooms Casesarstone gas kitchen with Ilve appliances Double-sized bedrooms, main opens to balcony Second bedroom with pull-down stairs to attic Third bedroom downstairs opens to garden Sleek bathroom with bath &amp; shower above Versatile and spacious attic retreat High ceilings, wide floorboards, timber venetians Gas heating bayonet, skylights, pendant lights Private back garden with storage shed &amp; RLA Evan Jones Playground is a 3 minute walk 114 Ferris Street - Spacious renovated terrace",empty,24,27,37,12,44,58,42,58,42,20 to 39,-1,"9,459"
https://www.domain.com.au/7-chester-street-annandale-nsw-2038-2012687515,100,Listing sold by advertiser 16th April 2016,7 Chester Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,126,"Period semi with renovation potential In a quiet cul-de-sac that is a short 5 minute stroll to Annandale village, this semi-detached period cottage features a sunny north rear aspect. While comfortable and immediately liveable, it has potential for modern renovation and extension (STCA) similar to neighbouring homes. Popular family friendly enclave with a well-equipped children\'s playground at the end of the street. Wide entry hall with original wide floorboards Front double bedroom with open-fireplace Second double bedroom with picture rails  Living room with polished timber floorboards Light-filled neat kitchen with tiled floor  Bathroom with shower above bath  External laundry with storage space High ceilings, classic sash windows Level access via side path to rear yard Sunny north-facing paved backyard  7 Chester Street - Period Semi",empty,22,34,30,14,51,54,46,55,45,20 to 39,-1,"9,459"
https://www.domain.com.au/5-susan-lane-annandale-nsw-2038-2012671304,901,Listing sold by advertiser 16th April 2016,5 Susan Lane Annandale NSW 2038,Annandale ,Free Standing Houses ,1,1,0,0,"Private Sanctuary on the Village Doorstep Tina O\'Connor proudly presents; This character-filled, original weatherboard home is the quintessential gem waiting to be polished. Tucked away in a private position on a street renowned for its unique community spirit, it presents the perfect blank canvas to re-create and make your own. There are city views to be captured from the top floor, gas cooking and heating and working fireplace. Positioned within immediate proximity to all that Annandale village has to offer, including excellent primary and secondary schools, extensive foreshore parklands and playgrounds and express city transport right at your door. - Leafy &amp; private street frontage  Classic period features Gas cooking and heating Fabulous central position Walk to Sydney Light Rail Opportunity to transform (STCA)","['Close to schools', 'Close to shops', 'Close to transport']",22,34,30,14,51,54,46,55,45,20 to 39,-1,"9,459"
https://www.domain.com.au/332b-young-street-annandale-nsw-2038-2012681236,154,Listing sold by advertiser 15th April 2016,332b Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,3,0,154,"Free-flowing, light-filled modern terrace Occupying a premier North Annandale location, this contemporary terrace epitomises low-maintenance living. Ready to move in, and benefiting from a quiet setting within walking distance to light rail, local schools and village cafes, the supreme convenience will appeal to both families and professionals. - Beautifully presented, light and airy family home  Three large bedrooms, two with ensuite and built ins  Stylish kitchen designed with European appliances  Sizeable open plan study, abundant storage throughout  Bright living/dining flows to entertainer\'s patio  Terraced rear garden, private leafy outlook to parklands  Fresh, well-equipped bathrooms, internal laundry  Quiet cul de sac location, plentiful on-street parking",empty,31,23,29,17,47,75,25,66,34,20 to 39,-1,"9,459"
https://www.domain.com.au/150a-young-street-annandale-nsw-2038-2012665839,128,Listing sold by advertiser 13th April 2016,150A Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,2,0,0,"Picture Perfect Terrace with Parkside Address Tina O\'Connor proudly presents; A comprehensive architectural makeover has transformed this classic Annandale terrace to achieve stunning results. The dual level layout showcases quality finishes and appointments throughout. With a sleek European kitchen and two luxury bathrooms, main with tub. All two bedrooms plus study include built-in robes, master with balcony overlooking the reserve. Open plan living flows to Travertine tiled terrace and sunny garden. A fantastic central location with immediate proximity to Annandale village, great schools, extensive parklands,express CBD transport and the ever expanding Sydney Light Rail. - Fully renovated with nothing to spend Solar heating + gas cooking Large laundry + abundant storage Ducted A/C + alarm system Desirable school catchment zone Rear lane access","['Air conditioning', 'Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Security Alarm', 'Terrace-Balcony']",21,27,30,22,51,61,39,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/325-nelson-street-annandale-nsw-2038-2012673771,128,Listing sold by advertiser 9th April 2016,325 Nelson Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,1,156,"Position, potential and parking Highly desirable with its prized street setting and generous 156sqm block, this charming single level semi-detached terrace enjoys a great location delivering immediate comfort with scope to become so much more. Enjoying all the character of its late 1880\'s architecture, its spacious interiors are complimented by a deep, shaded rear garden, alfresco terrace and auto door off-street parking. A tranquil location in a broad, tree-lined avenue just an easy walk to Rozelle Bay foreshore parklands, city bus &amp; light rail.  - Traditional front courtyard with spear point iron fence  - Two good-sized beds both with original fireplaces, one with robes  - Spacious family living with original fireplace, tidy main bathroom   - Substantial and open plan dining room plus galley-style gas kitchen  - Rich timber floors, high ceilings and picture rails   - Easy access via Nelson Lane to the secure and large car space  - Move right in then explore the option to extend (STCA) Contact: Mark Tooth 0417 696 699 James Cahill 0419 016 097 Robert Clarke 0401 710 110","['Built in wardrobes', 'Close to schools', 'Close to shops', 'Close to transport', 'Courtyard', 'Floorboards', 'Fully fenced', 'Heating', 'Secure Parking']",26,26,30,18,63,62,38,62,38,20 to 39,-1,"9,459"
https://www.domain.com.au/197-young-street-annandale-nsw-2038-2012652737,102,Listing sold by advertiser 2nd April 2016,197 Young Street Annandale NSW 2038,Annandale ,Free Standing Houses ,1,1,1,0,"A classic home with exciting future potential Exceptionally well located and full of promise, this single level terrace sits in a great north Annandale location and makes a prime candidate for a creative makeover or renovation. The character home is presented in good solid condition and offers an excellent opportunity for buyers to acquire a classic residence in a popular inner west lifestyle setting. From here it\'s just a brief stroll to Booth Street village cafes. - Set on the high side of the street with an attractive facade Original floorplan features separate lounge, dining and study Great sized rear yard with level garden and paved patio Lock-up garage with good storage and rear lane access The kitchen and bathroom are both in good condition Double bedroom includes built-in robe and ceiling fan Move in or lease out immediately while deciding future plans",empty,25,29,30,16,48,63,37,59,41,20 to 39,-1,"9,459"
https://www.domain.com.au/22-rose-street-annandale-nsw-2038-2012643727,250,Listing sold by advertiser 2nd April 2016,22 Rose Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,3,1,202,"Stunning new luxury residence with city &amp; bridge views Perfect for modern living and stylish entertaining, this recently completed two-level family residence is situated in a quiet street of Annandale\'s prestigious northern precinct and is 7 minutes\' walk to Rozelle Bay parklands, Jubilee Park Light Rail station and Annandale North Public School. With northerly district views to Anzac Bridge, it stands on a dual access block with secure off-street parking.  Easy flowing open-plan living, dining &amp; kitchen Living area with built in cabinetry &amp; Sony TV  Dining zone flowing to outdoor BBQ area  Superb gas kitchen with Bosch appliances  4th double bedroom or casual living area Alfresco dining with outdoor kitchen &amp; BBQ Wide covered view terraces on both levels  Main king-size bedroom with TV, b/ins &amp; ensuite/dressing room Two more double bedrooms, each with built ins &amp; TV Upstairs main bathroom with bath &amp; shower  Downstairs bathroom; heated bathroom floors  Laundry (Bosch washer &amp; dryer), under house storage Ducted zoned r/c air-con, video intercom, alarm, study nook 22 Rose Street - Luxury residence",empty,33,23,30,14,50,69,31,64,36,20 to 39,-1,"9,459"
https://www.domain.com.au/5-151-trafalgar-street-annandale-nsw-2038-2012649424,132,Listing sold by advertiser 23rd March 2016,5/151 Trafalgar  Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,2,0,"Call 02 9818 2133 for Inspection times. Private sanctuary of style at village hub Discretely nestled at the rear of a boutique security complex of six townhouses, this newly renovated home provides exceptionally private, low maintenance lifestyle in the heart of Annandale village. This stylish indoor/outdoor entertainer is moments to local shops, cafes, parks, school and City buses and minutes walk to light rail and waterfront parkland. Spacious lounge/dining with polished timber floor and reverse cycle air conditioning Private sun drenched, North facing entertaining courtyard Brand new gas kitchen with stone benchtops and stainless steel appliances 3 double bedrooms, 2 with built-ins and balcony with leafy outlook Fully tiled bathrooms, brand new carpet, lighting and paint Internal access to DLUG with laundry and studio/workshop Immaculately presented and ready to move in or rent out This contemporary townhome is a real surprise package in this tree lined street, offering stressfree style with a village community vibe, just 5km from the CBD. Council - $264.00 p/q (Approx.) Strata - $1670.50 p/q (Approx.) Water - $185.79 p/q (Approx.) For further details contact Harris Partners on 02 9818 2133. We have obtained all information in this document from sources we believe to be reliable; however, we cannot guarantee its accuracy. Prospective purchasers are advised to carry out their own investigations.",empty,25,27,33,14,51,65,35,61,39,20 to 39,-1,"9,459"
https://www.domain.com.au/228-annandale-street-annandale-nsw-2038-2012602447,142,Listing sold by advertiser 20th March 2016,228 Annandale Street Annandale NSW 2038,Annandale ,Terraced Houses ,2,1,1,0,"Charming Terrace Enjoying District Views Tina O\'Connor proudly presents; Positioned on Annandale\'s finest street, this classic terrace is set on a deep block with an elevated aspect and sweeping district views. Well maintained throughout, a recent modern makeover includes a new gas kitchen and chic bathroom, combining contemporary style with period charm. Currently set over two levels with the decked entertaining area and garden capturing northern light. There is rear lane access to a large garage / workshop. Architecturally designed plans have been approved by Council to convert it into a 4 bedroom family home. Village life, CBD transport, excellent local schools and parklands are all at your doorstep.  - Perfect lifestyle position Sunroom / home office DA approved for 4 bedrooms plus studio Lock up garage with RLA Sought after school catchment zone Walk to Sydney Light Rail","['Close to schools', 'Close to shops', 'Close to transport', 'Floorboards', 'Formal Lounge', 'Garden', 'Secure Parking', 'Separate Dining', 'Terrace-Balcony']",31,23,29,17,47,75,25,66,34,20 to 39,-1,"9,459"
https://www.domain.com.au/188-nelson-street-annandale-nsw-2038-2011534940,165,Listing sold by advertiser 18th March 2016,188 Nelson Street ANNANDALE NSW 2038,ANNANDALE ,Free Standing Houses ,2,1,2,330,"Classic period home with impressive DA approval + pool DA approval for renovation &amp; extension to create a stunning contemporary two level home with a pool &amp; garage with upstairs studio &amp; bathroom. Desirably positioned on the elevated side of a wide tree-lined street, this property is set on a 330sqm approx block with NW facing back garden &amp; rear lane access. Stunning DA approved plans Award winning Steel Associates Architects  Freestanding, under house storage Easy access from Trafalgar Lane Large back garden with NW aspect Side path from front to rear Existing home with period features Excellent location on village fringe Sought after wide tree-lined street  2 min walk to Annandale shops &amp; cafes Easy CBD access, 10 min walk to light rail Catchment for Annandale North public school  188 Nelson Street - impressive DA approval",empty,25,27,33,14,51,65,35,61,39,20 to 39,-1,"9,459"
https://www.domain.com.au/31-booth-street-annandale-nsw-2038-2012594410,236,Listing sold by advertiser 12th March 2016,31 Booth Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,2,0,"Remarkable style and quality in prized village setting  Displaying exquisite, forward-thinking architectural design by Tobias Partners, this incredibly stylish home showcases high end inclusions and a prized rear north aspect. Shortlisted for the 2010 Interior Design Awards, the striking residence is both centrally located and impressively quiet. It allows direct access to shops, cafes and buses, while working professionals can commute to the CBD, RPA and Sydney University in minutes. The streamlined layout boasts a large open living/dining with soaring 6m ceilings and a seamless flow to tiered entertaining areas. - Master retreat with walk-in robe, balcony and cityscape views  Irrigated landscaping and a double garage with rear lane access Miele finished kitchen plus additional butler\'s pantry &amp; wine cellar  Beautiful Pietra Serene stone bathrooms with underfloor heating Cameras, alarm system, intercom, integrated sound, remote entry door Dynalight smart home lighting, attic storage, air conditioning, wool carpet Wool curtains, American oak flooring, recycled blackbutt decking",empty,26,26,30,18,63,62,38,62,38,20 to 39,-1,"9,459"
https://www.domain.com.au/40-mayes-street-annandale-nsw-2038-2012568331,137,Listing sold by advertiser 11th March 2016,40 Mayes Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,1,190,"Immaculate parkside residence In a quiet cul-de-sac 5 minutes\' walk from Annandale village and a short 2 minute stroll to Evan Jones Playground, this classic early 1900s dual-level weatherboard home has immaculately renovated interiors and a flexible floorplan. An alfresco terrace enjoys a delightful leafy outlook across neighbouring parkland. Private and peaceful, it also features a pretty garden and off-street parking. Living room with wide timber floorboards Dining room adjacent to open-plan kitchen  Casesarstone gas kitchen with leafy outlook  King-size master retreat with ensuite upstairs  Two more double bedrooms, both with b/ins Main bathroom with bath &amp; shower over Versatile basement storage or studio Concealed laundry with washtub and storage High ceilings, original floorboards, timber venetians Reverse cycle air-con: living, master &amp; 3rd bedroom  Private back garden with rear lane access  40 Mayes Street - Immaculate parkside residence",empty,21,27,30,22,51,61,39,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/33-susan-street-annandale-nsw-2038-2012606491,255,Listing sold by advertiser 10th March 2016,33 Susan Street Annandale NSW 2038,Annandale ,Free Standing Houses ,4,3,2,288,"Private luxurious house unique to Annandale Designed with family &amp; friends in mind, this new luxury residence is all about day-to-day living. Beautiful in so many ways this home accommodates in style while being very practical, extremely private and quiet.  Highlights * Caters to how we move around our homes * Equipped to balance work/life/entertaining * Private leafy green outlooks on all aspects * Concertina doors fusing in/outdoor spaces * Everything hidden behind matching joinery * Under-floor heat, wired for sound throughout * 3.2m high ceilings, Carrara marble t/out * Stucco finished walls, soothing lighting  * Low maintenance living, r/cycle air con  * Agent Interest",empty,22,34,30,14,51,54,46,55,45,20 to 39,-1,"9,459"
https://www.domain.com.au/16-ferris-street-annandale-nsw-2038-2012560270,113,Listing sold by advertiser 10th March 2016,16 Ferris Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,140,"Classic semi embraces the inner west lifestyle Tucked away in a quiet street moments from all the action, this tastefully styled semi\'s fresh bright living spaces and leafy rear courtgarden set the scene for an easycare inner west lifestyle. It radiates charm by combining modern updates, retained period details and a generous user-friendly layout that offers a low maintenance single level home. This great property is now ready to live in or lease out and enjoy a superb location that is walking distance to a choice of parklands, village cafes and transport options. - User friendly floor plan features separate lounge and casual areas French doors lead to a paved courtgarden and entertainment space Modern island kitchen equipped with quality stone benchtops Two bedrooms plus a separate study area and attic storage Renovated bathroom complete with skylight, full bathtub and shower Plantation shutters, built-in wardrobe and an internal laundry Walking distance to Stanmore trains and express city buses Less than 5kms from RPA Hospital, Sydney University and Sydney CBD",empty,24,27,37,12,44,58,42,58,42,20 to 39,-1,"9,459"
https://www.domain.com.au/84-annandale-street-annandale-nsw-2038-2012620409,155,Listing sold by advertiser 7th March 2016,84 Annandale Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,1,0,202,"Classic period home in premier street Desirably set in one of Annandale\'s best tree-lined streets and a short 6 minute stroll to the village, this classic Federation semi stands on a deep block with a sunny and beautifully landscaped back garden. Freestanding on its northern side, the well presented home has a spacious floorplan with large light-filled rooms and a substantial sandstone basement.  Traditional tessellated-tiled front verandah Spacious living room with original corner fireplace Big dining area adjacent to open-plan kitchen  Large kitchen with Ilve stainless steel gas range Main bedroom with generous built in wardrobe  Two more bedrooms, one with built in wardrobe Fully tiled bathroom with shower above bath  Versatile basement retreat, study or rumpus Laundry with washtub and toilet, storage, wine cellar High ceilings, picture rails, r/c air-conditioning  Private &amp; sunny landscaped back garden  84 Annandale Street - Classic period home",empty,21,27,30,22,51,61,39,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/124-nelson-street-annandale-nsw-2038-2012578997,132,Listing sold by advertiser 5th March 2016,124 Nelson Street Annandale NSW 2038,Annandale ,Terraced Houses ,3,1,0,132,"A fresh take on a heritage classic Classic Victorian elegance meets contemporary appeal in this tastefully updated and extended 1890s terrace. In a prime location on the edge of the village, the three-bedroom home is unique in the row and features a family focused layout with two distinct living zones opening out to a leafy garden courtyard. - Private setting on the high side of a tree-lined avenue  3 double bedrooms with an original dual access stairway  Master with fireplace and iron-lace balcony, built-ins Fluid open living and dining rooms with twin fireplaces  Exposed rafters, wide Kauri floors, elegant chandeliers Timber and stainless steel kitchen, chef\'s gas cooker Casual living opens to an unexpectedly deep courtyard Skylit family sized bathroom, new carpet, attic storage",empty,28,25,32,15,46,60,40,57,43,20 to 39,-1,"9,459"
https://www.domain.com.au/178-nelson-street-annandale-nsw-2038-2012554813,145,Listing sold by advertiser 27th February 2016,178 Nelson Street Annandale NSW 2038,Annandale ,Free Standing Houses ,3,2,1,221,"One of Annandale\'s premier tree lined streets Located on the high side of the road, in a superb location, this dilapidated semi offers a generous 221 sqm land size. Freestanding to one side, 54.2m deep Rear lane access via Trafalgar Lane Scope to create an ideal family home Use current footprint or start again (STCA)  Double bedrooms, two bathrooms Rear and internal courtyard areas  Large kitchen with gas appliances Formal and informal living spaces Moments to Annandale village + shops  Short walk to parks + transport links Land 221sqm, water $1207pa, coun $1748pa",empty,25,27,33,14,51,65,35,61,39,20 to 39,-1,"9,459"
https://www.domain.com.au/10-taylor-street-annandale-nsw-2038-2012566449,126,Listing sold by advertiser 27th February 2016,10 Taylor Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,1,190,"Tranquility, character and proximity Lifestyle - Tranquilly and privately positioned in a coveted cul de sac setting in what is generally considered to be one of Annandale\'s finest pockets, this superb residence is a character offering of wide appeal. Well presented with a blend of contemporary finishes and original period features, there is scope to reconfigure and expand to a second level, subject of course to council approval. Accommodation - Filled with the light of a northern aspect and pleasantly set overlooking a leafy rear garden courtyard, the living area is well proportioned. The modern galley style kitchen has CaesarStone benches, stainless steel gas appliances and flagstone floors, whilst the separate dining room could easily be converted into a third bedroom should the need arise. Both bedrooms are doubles with built-ins. Features - Complete with such appointments as polished timber floors, soaring ceilings, fans, air conditioning, skylights and halogen lighting, there is also a single garage with direct courtyard access. Little more than metres to the vibrant cafes of Booth Street and a walk to the boutique shops of Glebe Point Road, it is merely minutes to the University of Sydney, RPA hospital, Bicentennial Park and Newtown\'s King Street.",empty,22,34,30,14,51,54,46,55,45,20 to 39,-1,"9,459"
https://www.domain.com.au/280-trafalgar-street-annandale-nsw-2038-2012557848,135,Listing sold by advertiser 27th February 2016,280 Trafalgar Street Annandale NSW 2038,Annandale ,Free Standing Houses ,2,1,0,0,"SOLD $1,350,000 Positioned in a perfect pocket of North Annandale on a wide treelined street this home boasts a family-wise layout with potential for up-styling throughout a spacious layout. The Flawless federation facade will be an instant hit with home buyers &amp; investors with a sunny personality, spacious living and dining leading to a neat courtyard fringed in greenery. * Moments to the new tram shed shopping precinct  * Moments to light rail  * Catchment area for North Annandale P.S",empty,33,23,30,14,50,69,31,64,36,20 to 39,-1,"9,459"
